provider_name,provider_url,name,url,address,care_types,price,rating,image_url,description,page_num
ALG Senior,https://www.seniorly.com/providers/alg-senior,Woodhaven Court,https://www.seniorly.com/assisted-living/north-carolina/albemarle/woodhaven-court,"1930 Woodhaven Court, Albemarle, NC 28001","Assisted Living, Memory Care","From $4,620",8.6,https://cdn.seniorly.com/images/1200x/5b5bce1496620db437892976d82348c6/WoodhavenCourt_Photos_01_Seniorly.JPG,"Woodhaven Court stands as a beacon of compassionate and comprehensive senior living, offering a nurturing environment for those seeking assisted living and memory care. The community prides itself on personalized care that respects the independence and unique needs of each resident. Residents at Woodhaven Court benefit from a robust array of care services, including assistance with daily tasks suc...",2
ALG Senior,https://www.seniorly.com/providers/alg-senior,Woodhaven Court,https://www.seniorly.com/assisted-living/north-carolina/albemarle/woodhaven-court,"1930 Woodhaven Court, Albemarle, NC 28001","Assisted Living, Memory Care","From $4,620",8.6,https://cdn.seniorly.com/images/1200x/5b5bce1496620db437892976d82348c6/WoodhavenCourt_Photos_01_Seniorly.JPG,"Woodhaven Court stands as a beacon of compassionate and comprehensive senior living, offering a nurturing environment for those seeking assisted living and memory care. The community prides itself on personalized care that respects the independence and unique needs of each resident. Residents at Woodhaven Court benefit from a robust array of care services, including assistance with daily tasks suc...",2
ALG Senior,https://www.seniorly.com/providers/alg-senior,Somerset Court Of Goldsboro,https://www.seniorly.com/assisted-living/north-carolina/goldsboro/somerset-court-of-goldsboro,"603 Lockhaven Court, Goldsboro, NC 27530",Assisted Living,"From $5,850",8.6,https://cdn.seniorly.com/images/1200x/1a0a8ed54f4c171866dee501570ab39d8a4ef11d/Screen%20Shot%202023-01-06%20at%204.14.38%20PM.png,"Nestled in a welcoming neighborhood, Somerset Court of Goldsboro stands as a beacon of comprehensive senior care and vibrant living. This community is dedicated to providing residents with a holistic approach to well-being, ensuring that each individual receives personalized attention and support. With a focus on health and medical services, Somerset Court offers a wide range of on-site care optio...",2
ALG Senior,https://www.seniorly.com/providers/alg-senior,The Gardens Of Pamlico,https://www.seniorly.com/assisted-living/north-carolina/grantsboro/the-gardens-of-pamlico,"22 Magnolia Way, Grantsboro, NC 28529","Assisted Living, Memory Care","From $3,900",8.6,https://cdn.seniorly.com/images/1200x/a2b885476e581def901159ba65c70c655142f4d0/Screen%20Shot%202023-01-06%20at%204.26.26%20PM.png,"The Gardens of Pamlico is a welcoming senior living community that offers residents a vibrant and active lifestyle, enriched by personalized care and medical services. Nestled in the heart of a friendly neighborhood, the community is surrounded by essential amenities such as Nova Urgent Care Pamlico, Pamlico Pharmacy, and several cafes and parks, ensuring residents have access to quality healthcar...",2
ALG Senior,https://www.seniorly.com/providers/alg-senior,Golden Pond Communities,https://www.seniorly.com/assisted-living/florida/winter-garden/golden-pond-communities,"402 Lakeview Road, Winter Garden, FL 34787",Assisted Living,"From $4,820",8.9,https://cdn.seniorly.com/images/1200x/38e4fabd157cfcd36d500d1408f9839883cbaa46/golden-pond-communities-winter-garden_05.png,"Golden Pond Communities is a vibrant senior living community that places a strong emphasis on exceptional care and medical services. Nestled in the heart of Winter Garden, Florida, this large community offers a welcoming environment where residents can enjoy peace of mind knowing that their health and well-being are top priorities. The community is equipped with a comprehensive range of healthcare...",2
ALG Senior,https://www.seniorly.com/providers/alg-senior,Magnolia Creek Assisted Living,https://www.seniorly.com/assisted-living/north-carolina/winston-salem/magnolia-creek-assisted-living,"2560 Willard Road, Winston Salem, NC 27107","Assisted Living, Memory Care","From $3,690",7.3,https://cdn.seniorly.com/images/1200x/5d2f0ceb4fed342aafda1e2044363954/MagnoliaCreekAssistedLiving_Photos_01_Seniorly.jpg,"Magnolia Creek is a vibrant senior living community dedicated to enhancing the lives of its residents through exceptional care and medical services. Nestled in a serene setting, this community offers a welcoming environment where seniors can thrive and enjoy a fulfilling lifestyle. Residents benefit from a comprehensive range of medical services, including 12-16 hour nursing, medication management...",3
ALG Senior,https://www.seniorly.com/providers/alg-senior,Seven Lakes Assisted Living,https://www.seniorly.com/assisted-living/north-carolina/west-end/seven-lakes-assisted-living,"292 McDougall Drive, West End, NC 27376","Assisted Living, Memory Care","From $4,900",6.8,https://cdn.seniorly.com/images/1200x/cfb4782efbb6faf938f0018607aa95e7/SevenLakesAssistedLiving_Photos_02_Seniorly.jpg,"Seven Lakes Assisted Living and Memory Care is a vibrant community that places a strong emphasis on providing exceptional care and medical services to its residents. The community is dedicated to maintaining the privacy and security of residents' health information, ensuring compliance with HIPAA standards. This commitment to privacy is complemented by a comprehensive range of healthcare services,...",3
ALG Senior,https://www.seniorly.com/providers/alg-senior,Meadowview Terrace Of Wadesboro,https://www.seniorly.com/assisted-living/north-carolina/wadesboro/meadowview-terrace-of-wadesboro,"123 Anson High School Road, Wadesboro, NC 28170",Assisted Living,"From $4,500",7.3,https://cdn.seniorly.com/images/1200x/e1abd17b4e110161cff878458087c304/MeadowviewTerraceOfWadesboro_Photos_01_Seniorly.jpg,"Meadowview Terrace of Wadesboro is a vibrant senior living community that is dedicated to providing exceptional care and medical services in a nurturing environment. The community prides itself on offering personalized care plans that cater to the unique needs of each resident. With 24-hour supervision and a dedicated team of caregivers, residents can enjoy peace of mind knowing they are in capabl...",3
ALG Senior,https://www.seniorly.com/providers/alg-senior,Springs Of Catawba,https://www.seniorly.com/assisted-living/north-carolina/hickory/springs-of-catawba,"2010 29th Avenue Drive NE, Hickory, NC 28601","Assisted Living, Memory Care","From $3,250",7.3,https://cdn.seniorly.com/images/1200x/f90b092340569b8fb9901e0fb9f767fe/SpringsOfCatawba_Photos_01_Seniorly.jpg,"Springs of Catawba is an exceptional senior living community that excels in providing comprehensive care and medical services. This community is renowned for its focus on assisted living and memory care, ensuring each resident receives personalized attention tailored to their unique needs. The dedicated staff is available around the clock, offering services that include medication management, assi...",3
ALG Senior,https://www.seniorly.com/providers/alg-senior,Somerset Court At University Place,https://www.seniorly.com/assisted-living/north-carolina/winston-salem/somerset-court-at-university-place,"1635 East 5th Street, Winston-Salem, NC 27101",Assisted Living,"From $3,800",7.3,https://cdn.seniorly.com/images/1200x/ac47295dcb4bec338326f07cb9d25a9c/SomersetCourtAtUniversityPlace_Photos_01_Seniorly.JPG,"Somerset Court at University Place stands as a beacon of care and community for seniors. Nestled in a vibrant neighborhood, it offers residents the opportunity to enjoy a fulfilling lifestyle enriched by a blend of personalized care and a plethora of nearby amenities. The community is renowned for its commitment to delivering top-notch medical and care services, ensuring that each resident receive...",3
ALG Senior,https://www.seniorly.com/providers/alg-senior,Somerset Court Of Cherryville,https://www.seniorly.com/assisted-living/north-carolina/cherryville/somerset-court-of-cherryville,"401 West Academy Street, Cherryville, NC 28021",Assisted Living,"From $4,300",7.3,https://cdn.seniorly.com/images/1200x/081599d6bcb5037acd7dd4cd0f512f42/SomersetCourtOfCherryville_Photos_01_Seniorly.JPG,"Somerset Court of Cherryville stands as a beacon of exceptional care and medical services for seniors seeking a nurturing environment. Within this vibrant community, residents benefit from a comprehensive array of health care services designed to support their individual needs. The community offers 12-16 hour nursing care, a mental wellness program, and medication management to ensure residents' w...",3
ALG Senior,https://www.seniorly.com/providers/alg-senior,The Parc At Sharon Amity,https://www.seniorly.com/memory-care/north-carolina/charlotte/the-parc-at-sharon-amity,"4025 North Sharon Amity Drive, Charlotte, NC 28205",Memory Care,"From $6,100",7.3,https://cdn.seniorly.com/images/1200x/c0e5742d440007cd1706fc15f409f2571e58fe6a/IMG_8435.jpeg,"The Parc at Sharon Amity is a distinguished senior living community that focuses on providing exceptional care and medical services for individuals with Alzheimer's and other forms of dementia. Nestled in a vibrant neighborhood, the community offers an environment enriched with various amenities and activities designed to foster well-being and engagement among its residents. At the heart of The P...",3
ALG Senior,https://www.seniorly.com/providers/alg-senior,The Canterbury House,https://www.seniorly.com/assisted-living/north-carolina/roxboro/the-canterbury-house,"1284 Leasburg Road, Roxboro, NC 27574",Assisted Living,"From $6,200",7.3,https://cdn.seniorly.com/images/1200x/1e208b605230916206f54e6df4836c523ec7fc66/Screen%20Shot%202023-01-06%20at%204.22.18%20PM.png,"The Canterbury House stands as a beacon of care and community in its neighborhood, offering a nurturing environment for its residents. This senior living community is dedicated to providing comprehensive care services tailored to the individual needs of its residents. Among the notable services are 24-hour supervision, medication management, and a mental wellness program, ensuring that each reside...",3
ALG Senior,https://www.seniorly.com/providers/alg-senior,Taylorsville House,https://www.seniorly.com/memory-care/north-carolina/taylorsville/taylorsville-house,"350 School Drive, Taylorsville, NC 28681",Memory Care,"From $4,900",7.3,https://cdn.seniorly.com/images/1200x/d692eacbf4162cf1987aad27e830fd4f/TaylorsvilleHouse_Photos_01_Seniorly.JPG,"Taylorsville House is a distinguished memory care community that prioritizes the health and safety of its residents. With a focus on providing personalized care, the dedicated staff ensures that each resident receives the attention and support they need. The community takes pride in offering comprehensive care services, including around-the-clock supervision, medication management, and assistance ...",3
